filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status
case_029.txt,5,22,942301140,360.017289420,0,0.000000,2026-09-06 14:52:54,2026-09-06 14:58:54,time_limit_exceeded
case_030.txt,1,21,905626204,360.021649512,0,0.000000,2026-09-06 14:58:54,2026-09-06 15:04:54,time_limit_exceeded
case_030.txt,2,21,915848177,360.017394683,0,0.000000,2026-09-06 15:04:54,2026-09-06 15:10:54,time_limit_exceeded
case_030.txt,3,21,912787080,360.023092041,0,0.000000,2026-09-06 15:10:54,2026-09-06 15:16:54,time_limit_exceeded
case_030.txt,4,21,900036391,360.005203344,0,0.000000,2026-09-06 15:16:54,2026-09-06 15:22:54,time_limit_exceeded
case_030.txt,5,21,929213412,360.017769533,0,0.000000,2026-09-06 15:22:54,2026-09-06 15:28:54,time_limit_exceeded
case_031.txt,1,21,973700521,360.006198734,0,0.000000,2026-09-06 15:28:54,2026-09-06 15:34:54,time_limit_exceeded
case_031.txt,2,21,964398412,360.005281233,0,0.000000,2026-09-06 15:34:54,2026-09-06 15:40:54,time_limit_exceeded
case_031.txt,3,21,980324794,360.018523431,0,0.000000,2026-09-06 15:40:54,2026-09-06 15:46:54,time_limit_exceeded
case_031.txt,4,21,980958437,360.015310371,0,0.000000,2026-09-06 15:46:54,2026-09-06 15:52:54,time_limit_exceeded
case_031.txt,5,21,962063836,360.023976865,0,0.000000,2026-09-06 15:52:54,2026-09-06 15:58:54,time_limit_exceeded
case_032.txt,1,23,837741566,360.028842084,0,0.000000,2026-09-06 15:58:54,2026-09-06 16:04:54,time_limit_exceeded
case_032.txt,2,23,828029194,360.029878207,0,0.000000,2026-09-06 16:04:54,2026-09-06 16:10:54,time_limit_exceeded
case_032.txt,3,23,827796084,360.029159547,0,0.000000,2026-09-06 16:10:54,2026-09-06 16:16:55,time_limit_exceeded
case_032.txt,4,23,828115883,360.008765267,0,0.000000,2026-09-06 16:16:55,2026-09-06 16:22:55,time_limit_exceeded
case_032.txt,5,23,826861833,360.023490873,0,0.000000,2026-09-06 16:22:55,2026-09-06 16:28:55,time_limit_exceeded
