filename,vertices,triangulations,meanTime,medianTime,minTime,maxTime,stddevTime,perTriangNs,peakMemory,memoryPerVertex
graph_V11F3_theta_a6_b1_c2_T3067350_v1.txt,11,795998,0.302905826,0.302222882,0.300169656,0.306324941,0.003133958,381,4096,372.363636
graph_V11F3_theta_a6_b1_c2_T3067350_v2.txt,11,795998,0.324704181,0.325391830,0.322594605,0.326126108,0.001863471,408,4096,372.363636
graph_V11F3_theta_a6_b1_c2_T3067350_v3.txt,11,795998,0.325597921,0.320230366,0.318647556,0.337915842,0.010696948,409,8192,744.727273
graph_V11F3_theta_a6_b2_c1_T3067350_v1.txt,11,795998,0.287015946,0.286626224,0.286414686,0.288006928,0.000864709,361,8192,744.727273
graph_V11F3_theta_a6_b2_c1_T3067350_v2.txt,11,795998,0.296194182,0.295256604,0.294543283,0.298782659,0.002269883,372,8192,744.727273
graph_V11F3_theta_a6_b2_c1_T3067350_v3.txt,11,795998,0.290453418,0.286745518,0.285220761,0.299393975,0.007780192,365,8192,744.727273
graph_V11F3_theta_a7_b1_c1_T4089800_v1.txt,11,997586,0.384989499,0.383973704,0.381266888,0.389727905,0.004321005,386,8192,744.727273
graph_V11F3_theta_a7_b1_c1_T4089800_v2.txt,11,997586,0.390833670,0.390912302,0.389198984,0.392389724,0.001596823,392,8192,744.727273
graph_V11F3_theta_a7_b1_c1_T4089800_v3.txt,11,997586,0.379749323,0.377703582,0.376117831,0.385426556,0.004980149,381,8192,744.727273
graph_V12F3_theta_a1_b1_c8_T47278088_v1.txt,12,10451550,3.138432586,3.139480746,3.132846194,3.142970819,0.005143052,300,4096,341.333333
graph_V12F3_theta_a1_b1_c8_T47278088_v2.txt,12,10451550,3.340524540,3.315444204,3.306879066,3.399250351,0.051038035,320,4096,341.333333
graph_V12F3_theta_a1_b1_c8_T47278088_v3.txt,12,10451550,3.360582912,3.353549453,3.346100530,3.382098752,0.019001846,322,4096,341.333333
graph_V12F3_theta_a1_b2_c7_T34763300_v1.txt,12,8151398,2.378424722,2.384491254,2.361203444,2.389579467,0.015129500,292,4096,341.333333
graph_V12F3_theta_a1_b2_c7_T34763300_v2.txt,12,8151398,2.557366748,2.562421721,2.542277494,2.567401029,0.013302728,314,4096,341.333333
graph_V12F3_theta_a1_b2_c7_T34763300_v3.txt,12,8151398,2.623123563,2.622442702,2.609573905,2.637354082,0.013902598,322,4096,341.333333
graph_V12F3_theta_a1_b3_c6_T29201172_v1.txt,12,6995028,2.056812529,2.049831289,2.048948625,2.071657672,0.012863844,294,0,0.000000
graph_V12F3_theta_a1_b3_c6_T29201172_v2.txt,12,6995028,2.113032454,2.102069765,2.086712525,2.150315073,0.033188197,302,4096,341.333333
graph_V12F3_theta_a1_b3_c6_T29201172_v3.txt,12,6995028,2.267314834,2.267702946,2.263505928,2.270735627,0.003630442,324,4096,341.333333
graph_V12F3_theta_a1_b4_c5_T26954928_v1.txt,12,6510582,2.053712308,2.057713726,2.032516120,2.070907079,0.019505767,315,8192,682.666667
graph_V12F3_theta_a1_b4_c5_T26954928_v2.txt,12,6510582,2.015246102,2.000910231,1.997240787,2.047587289,0.028068318,310,4096,341.333333
graph_V12F3_theta_a1_b4_c5_T26954928_v3.txt,12,6510582,2.127449939,2.121499917,2.110083425,2.150766474,0.020984034,327,4096,341.333333
graph_V12F3_theta_a1_b5_c4_T26954928_v1.txt,12,6510582,2.152040549,2.156987929,2.142036276,2.157097441,0.008664127,331,8192,682.666667
graph_V12F3_theta_a1_b5_c4_T26954928_v2.txt,12,6510582,2.128862181,2.096433556,2.084946101,2.205206887,0.066365473,327,4096,341.333333
graph_V12F3_theta_a1_b5_c4_T26954928_v3.txt,12,6510582,2.242271489,2.216065846,2.205035785,2.305712836,0.055217922,344,4096,341.333333
graph_V12F3_theta_a1_b6_c3_T29201172_v1.txt,12,6995028,2.496936604,2.486786866,2.477372780,2.526650166,0.026159665,357,4096,341.333333
graph_V12F3_theta_a1_b6_c3_T29201172_v2.txt,12,6995028,2.478518873,2.475433747,2.459991441,2.500131432,0.020247055,354,4096,341.333333
graph_V12F3_theta_a1_b6_c3_T29201172_v3.txt,12,6995028,2.527881102,2.521466877,2.517669258,2.544507172,0.014523261,361,4096,341.333333
graph_V12F3_theta_a1_b7_c2_T34763300_v1.txt,12,8151398,3.427093944,3.435171254,3.348719155,3.497391423,0.074664537,420,4096,341.333333
graph_V12F3_theta_a1_b7_c2_T34763300_v2.txt,12,8151398,3.421183391,3.424707708,3.409245083,3.429597381,0.010624011,420,4096,341.333333
graph_V12F3_theta_a1_b7_c2_T34763300_v3.txt,12,8151398,3.501143828,3.492498432,3.482891813,3.528041239,0.023783919,430,4096,341.333333
graph_V12F3_theta_a1_b8_c1_T47278088_v1.txt,12,10451550,4.763927528,4.775657062,4.732439455,4.783686068,0.027563387,456,4096,341.333333
