filename,startTime,endTime,totalTimeSeconds,triangulationCountA,triangulationCountB,newStoredCount,oldStoredCount,newSpaceExceeded,oldSpaceExceeded,xxHashXorA,xxHashXorB,xxHashSumA,xxHashSumB,sipHashXorA,sipHashXorB,sipHashSumA,sipHashSumB,sha256XorA,sha256XorB,sha256SumA,sha256SumB,triangulationCountMatch,hashMatch,exactMatch,matched
case_001.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.000,1,1,1,1,NO,NO,0x3AD50A3A77644FF9,0x3AD50A3A77644FF9,0x3AD50A3A77644FF9,0x3AD50A3A77644FF9,0x7388B777EFE9B314,0x7388B777EFE9B314,0x7388B777EFE9B314,0x7388B777EFE9B314,0x141CFC9842C4B0E3|0x24B96F99C8F4FB9A|0x4C939B64E441AE27|0x55B852781B9995A4,0x141CFC9842C4B0E3|0x24B96F99C8F4FB9A|0x4C939B64E441AE27|0x55B852781B9995A4,0x141CFC9842C4B0E3|0x24B96F99C8F4FB9A|0x4C939B64E441AE27|0x55B852781B9995A4,0x141CFC9842C4B0E3|0x24B96F99C8F4FB9A|0x4C939B64E441AE27|0x55B852781B9995A4,MATCHED,MATCHED,MATCHED,MATCHED
case_002.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.000,8,8,8,8,NO,NO,0xDE1E58E307E66A40,0xDE1E58E307E66A40,0xBDE175673C49489A,0xBDE175673C49489A,0xA899B31807CDB3F1,0xA899B31807CDB3F1,0x7F6AD5134BCB80A1,0x7F6AD5134BCB80A1,0x81930893B9A19239|0xA4BD94D581ABF04C|0x5172D16008AF9DC1|0xCC53CCD72F1A1B4A,0x81930893B9A19239|0xA4BD94D581ABF04C|0x5172D16008AF9DC1|0xCC53CCD72F1A1B4A,0x9D69A2E4C0DF78B7|0xDBF79423B6286EA0|0x5017C171783E5C31|0xED19FA1E4E636DC2,0x9D69A2E4C0DF78B7|0xDBF79423B6286EA0|0x5017C171783E5C31|0xED19FA1E4E636DC2,MATCHED,MATCHED,MATCHED,MATCHED
case_003.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.001,20,20,20,20,NO,NO,0xAA312F60D6378C49,0xAA312F60D6378C49,0xA8486C3884A78FC3,0xA8486C3884A78FC3,0xDBEE4A059EDF2B9F,0xDBEE4A059EDF2B9F,0x233219746EF9AA83,0x233219746EF9AA83,0xE8196462DF618670|0x015776E8D77F6595|0xF57E982CD048EB25|0x396F69C4EE2BAA0C,0xE8196462DF618670|0x015776E8D77F6595|0xF57E982CD048EB25|0x396F69C4EE2BAA0C,0x57546405199FFD38|0x8FD628CE230775D9|0x8E917E619F3594EB|0xA8C46752026E7A26,0x57546405199FFD38|0x8FD628CE230775D9|0x8E917E619F3594EB|0xA8C46752026E7A26,MATCHED,MATCHED,MATCHED,MATCHED
case_004.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.002,100,100,100,100,NO,NO,0x11E464DBB9CA462B,0x11E464DBB9CA462B,0xB31D1AEB073A4FAF,0xB31D1AEB073A4FAF,0x77B6970C20D6BAC9,0x77B6970C20D6BAC9,0xA007D44652222807,0xA007D44652222807,0x8BDA0DCDF43CF541|0x4D472C27A8409CDB|0xF2EF70BE619E8FBC|0x407F1DE17A3319E0,0x8BDA0DCDF43CF541|0x4D472C27A8409CDB|0xF2EF70BE619E8FBC|0x407F1DE17A3319E0,0x07635CA35ED1F237|0xDF9525E5A8678585|0x900E5CE4AC3FA806|0xCD18D479E4545B66,0x07635CA35ED1F237|0xDF9525E5A8678585|0x900E5CE4AC3FA806|0xCD18D479E4545B66,MATCHED,MATCHED,MATCHED,MATCHED
case_005.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.008,280,280,280,280,NO,NO,0xEC93D4DC1C7A242B,0xEC93D4DC1C7A242B,0x26405980A552FA8D,0x26405980A552FA8D,0x63833973D0420847,0x63833973D0420847,0x0DB58193E589866B,0x0DB58193E589866B,0x76D206528116F635|0xBD3852508A2CD1A9|0xFF48955915D7A3D9|0x08A8AC2D129F989E,0x76D206528116F635|0xBD3852508A2CD1A9|0xFF48955915D7A3D9|0x08A8AC2D129F989E,0x315910DDD3115E7D|0xB41E4581E6441E2B|0x5C51572E6D0E5023|0xC32E42024EDAE6B0,0x315910DDD3115E7D|0xB41E4581E6441E2B|0x5C51572E6D0E5023|0xC32E42024EDAE6B0,MATCHED,MATCHED,MATCHED,MATCHED
case_006.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.006,224,224,224,224,NO,NO,0xBF000966E40A0EB2,0xBF000966E40A0EB2,0x05EC7C09F8A30EB4,0x05EC7C09F8A30EB4,0xD245988066D9B57C,0xD245988066D9B57C,0x54C706AC64DEBFDA,0x54C706AC64DEBFDA,0xBCCEA841B58B8CB0|0xE5B98C50B8A8CA93|0xB1728593A319D025|0x5ADCE134BE66C358,0xBCCEA841B58B8CB0|0xE5B98C50B8A8CA93|0xB1728593A319D025|0x5ADCE134BE66C358,0x962D1583DAE84EF2|0xCC5AD0C64892C03F|0x5CB30B9040C76DC9|0xD62C0112739A20EA,0x962D1583DAE84EF2|0xCC5AD0C64892C03F|0x5CB30B9040C76DC9|0xD62C0112739A20EA,MATCHED,MATCHED,MATCHED,MATCHED
case_007.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.043,1568,1568,1568,1568,NO,NO,0x0A68C3DE1E9CA058,0x0A68C3DE1E9CA058,0x4B083DC1F0D2FFAC,0x4B083DC1F0D2FFAC,0x27592B683A442B33,0x27592B683A442B33,0xCAF0E556BDD7BAD9,0xCAF0E556BDD7BAD9,0x7F3709F33BDDF9EC|0x5E85E9D264278C76|0xAC622813ED843F00|0xC87E53453171C16F,0x7F3709F33BDDF9EC|0x5E85E9D264278C76|0xAC622813ED843F00|0xC87E53453171C16F,0xD1C1A184512CE0A6|0xF0736324D901EF78|0xB136F74FE610FC04|0x97E2F5AB011A9F99,0xD1C1A184512CE0A6|0xF0736324D901EF78|0xB136F74FE610FC04|0x97E2F5AB011A9F99,MATCHED,MATCHED,MATCHED,MATCHED
case_008.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.035,1400,1400,1400,1400,NO,NO,0x61387E95E0166E4E,0x61387E95E0166E4E,0x79202F1E705952EE,0x79202F1E705952EE,0x3C2BF80C19070F00,0x3C2BF80C19070F00,0x338C99DE2AE0080C,0x338C99DE2AE0080C,0x4033443F10516A3D|0x93B6974D49F7EF33|0x81515A0ED337FF46|0xB5E45BC45321D510,0x4033443F10516A3D|0x93B6974D49F7EF33|0x81515A0ED337FF46|0xB5E45BC45321D510,0x1477FA45E23654A5|0xDCC1BE35B59EED67|0x1662B804DB81058E|0x91A96C4408380E16,0x1477FA45E23654A5|0xDCC1BE35B59EED67|0x1662B804DB81058E|0x91A96C4408380E16,MATCHED,MATCHED,MATCHED,MATCHED
case_009.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.044,1750,1750,1750,1750,NO,NO,0xD96949733716B373,0xD96949733716B373,0x44C7CA7341953D2B,0x44C7CA7341953D2B,0x3F62996BF640CA67,0x3F62996BF640CA67,0xE0670E430DDF3491,0xE0670E430DDF3491,0x98AC22FCAFBDF481|0x250A3581835834A3|0xE9A3AB96345EC01D|0x0FBB944B4943BDBA,0x98AC22FCAFBDF481|0x250A3581835834A3|0xE9A3AB96345EC01D|0x0FBB944B4943BDBA,0x13940E4CB51A53CF|0x9CD8FA72D8CDC2FD|0x6A70966C62DE27F5|0xE68C146527503C96,0x13940E4CB51A53CF|0x9CD8FA72D8CDC2FD|0x6A70966C62DE27F5|0xE68C146527503C96,MATCHED,MATCHED,MATCHED,MATCHED
case_010.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.008,280,280,280,280,NO,NO,0x8EDA1276987ED90D,0x8EDA1276987ED90D,0x43D44F0373DAA8AF,0x43D44F0373DAA8AF,0xE37310739FB1FD8D,0xE37310739FB1FD8D,0xBBE0BF8A6009B3C3,0xBBE0BF8A6009B3C3,0x86D67E7FE5191824|0x5C8BDC57B99A13BC|0xA81520078FC2055D|0x31CC3FA0A5DEB7CA,0x86D67E7FE5191824|0x5C8BDC57B99A13BC|0xA81520078FC2055D|0x31CC3FA0A5DEB7CA,0xCD0032D7CB1B6666|0x7E9ACE4D27B556C4|0x9F9260A219FFA8C3|0x39ABF65CDA8E1B76,0xCD0032D7CB1B6666|0x7E9ACE4D27B556C4|0x9F9260A219FFA8C3|0x39ABF65CDA8E1B76,MATCHED,MATCHED,MATCHED,MATCHED
case_011.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.031,840,840,840,840,NO,NO,0x22E31A26EFCADB86,0x22E31A26EFCADB86,0xD1D52DCC0684B314,0xD1D52DCC0684B314,0x32E82002A29A5088,0x32E82002A29A5088,0x66F10C913FABC540,0x66F10C913FABC540,0x82AB80F3CE7EC15D|0x3EE81742CA1AA004|0x61525001CEB8C735|0x5E0C40611789F398,0x82AB80F3CE7EC15D|0x3EE81742CA1AA004|0x61525001CEB8C735|0x5E0C40611789F398,0xAE1D1BF3B51FE499|0x755114CBF0FCF28C|0xA61066813A9AB5FF|0x0DBE06782D520072,0xAE1D1BF3B51FE499|0x755114CBF0FCF28C|0xA61066813A9AB5FF|0x0DBE06782D520072,MATCHED,MATCHED,MATCHED,MATCHED
case_012.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.119,4200,4200,4200,4200,NO,NO,0xF5705CF2A937BDB3,0xF5705CF2A937BDB3,0x7CC29E9AC3466A2D,0x7CC29E9AC3466A2D,0xEC956983A4519981,0xEC956983A4519981,0x90BA97B6092456E1,0x90BA97B6092456E1,0x33BCE880D7C6A126|0x8A665F9A998378B1|0xDFA8BBF4C268E9EE|0x139BEF8B661E6961,0x33BCE880D7C6A126|0x8A665F9A998378B1|0xDFA8BBF4C268E9EE|0x139BEF8B661E6961,0x910D06FEEF432E5A|0x40E19BB1BBE39A67|0xD343B08E8D3B4CEE|0x21747616A922CE1D,0x910D06FEEF432E5A|0x40E19BB1BBE39A67|0xD343B08E8D3B4CEE|0x21747616A922CE1D,MATCHED,MATCHED,MATCHED,MATCHED
case_013.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.155,5250,5250,5250,5250,NO,NO,0x17ACC70F71C46E0D,0x17ACC70F71C46E0D,0x4E580E3A92D737F5,0x4E580E3A92D737F5,0x6E12CC76CA5C5985,0x6E12CC76CA5C5985,0xADE935D7D624CB2B,0xADE935D7D624CB2B,0x9EDD1A13B13CB39B|0xF6E81FABCD0FF5AC|0xF065EF338570E666|0xA4BFEFD067F66368,0x9EDD1A13B13CB39B|0xF6E81FABCD0FF5AC|0xF065EF338570E666|0xA4BFEFD067F66368,0x0651BA0CD1CFC1C5|0x0BBC853516881AB8|0x093993783169FEC8|0x89AD797F3CF9427E,0x0651BA0CD1CFC1C5|0x0BBC853516881AB8|0x093993783169FEC8|0x89AD797F3CF9427E,MATCHED,MATCHED,MATCHED,MATCHED
case_014.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.017,672,672,672,672,NO,NO,0x7010F027F88BE37D,0x7010F027F88BE37D,0xF2271AE2E165D5D3,0xF2271AE2E165D5D3,0xDB800C407533779D,0xDB800C407533779D,0x6E0AAA8D4AA7BFA1,0x6E0AAA8D4AA7BFA1,0x1A2CD46202409C0B|0xA994A558F81C678A|0x701B0DEA31EB4658|0x2D90550677DC4BA8,0x1A2CD46202409C0B|0xA994A558F81C678A|0x701B0DEA31EB4658|0x2D90550677DC4BA8,0xA2DE9FC18787B6C7|0x5525A2FA34015042|0xBB011BE3872D176E|0xFF9063E59A2E4058,0xA2DE9FC18787B6C7|0x5525A2FA34015042|0xBB011BE3872D176E|0xFF9063E59A2E4058,MATCHED,MATCHED,MATCHED,MATCHED
case_015.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.136,4704,4704,4704,4704,NO,NO,0x3EDF83371CC807A0,0x3EDF83371CC807A0,0xD1C8F62B1BA245B0,0xD1C8F62B1BA245B0,0x83A4C482C9A73249,0x83A4C482C9A73249,0x2E240A15FA2A006B,0x2E240A15FA2A006B,0x20536C7AC7ABCA40|0x625BFDEA9496F84B|0xD49DB6D9A3362B22|0x54BA36EADB52E266,0x20536C7AC7ABCA40|0x625BFDEA9496F84B|0xD49DB6D9A3362B22|0x54BA36EADB52E266,0x0228398DBF1698AE|0xF8F482510AADCA8F|0x6B2452920287F470|0xA8B8DE27659EB0E4,0x0228398DBF1698AE|0xF8F482510AADCA8F|0x6B2452920287F470|0xA8B8DE27659EB0E4,MATCHED,MATCHED,MATCHED,MATCHED
case_016.txt,2026-08-31 21:25:15,2026-08-31 21:25:15,0.109,4200,4200,4200,4200,NO,NO,0x93EC49C3C44FE6B4,0x93EC49C3C44FE6B4,0xD040974FC0011F2E,0xD040974FC0011F2E,0x16AF0397ABA3703B,0x16AF0397ABA3703B,0x1E7FF4DF13D1F7A3,0x1E7FF4DF13D1F7A3,0x0E7D17A7B56804BC|0x69D59A49AADB8774|0xD05936417D6F0D81|0x7170A6D8C5B75361,0x0E7D17A7B56804BC|0x69D59A49AADB8774|0xD05936417D6F0D81|0x7170A6D8C5B75361,0x25A7F3DE052CC336|0xB79BBF941828A98C|0xD471DFCEDBA01703|0xC205650D6C420BB7,0x25A7F3DE052CC336|0xB79BBF941828A98C|0xD471DFCEDBA01703|0xC205650D6C420BB7,MATCHED,MATCHED,MATCHED,MATCHED
case_017.txt,2026-08-31 21:25:16,2026-08-31 21:25:16,0.124,4704,4704,4704,4704,NO,NO,0xC38DCA2CA2037D91,0xC38DCA2CA2037D91,0x8270346F718465C1,0x8270346F718465C1,0x1BF13D0C600EB3D2,0x1BF13D0C600EB3D2,0xBBE192258E7A4FE4,0xBBE192258E7A4FE4,0x4F9CA8E180B05B73|0xF6E655DC51A0C8CE|0x5E63DE87586A57AB|0x1633E0DE934A8AE8,0x4F9CA8E180B05B73|0xF6E655DC51A0C8CE|0x5E63DE87586A57AB|0x1633E0DE934A8AE8,0x140BC90FF9E8E767|0x9BE3AAE0B5CC8502|0x0E6F3CF271CAA0D1|0x39D58CBA8C769378,0x140BC90FF9E8E767|0x9BE3AAE0B5CC8502|0x0E6F3CF271CAA0D1|0x39D58CBA8C769378,MATCHED,MATCHED,MATCHED,MATCHED
case_018.txt,2026-08-31 21:25:16,2026-08-31 21:25:16,0.034,840,840,840,840,NO,NO,0xA99CE656531D487C,0xA99CE656531D487C,0x6F5BEE26D601665E,0x6F5BEE26D601665E,0x207BFB6A20C02DDD,0x207BFB6A20C02DDD,0xC98028A25B19230D,0xC98028A25B19230D,0x254663D7D07EA0A7|0x4470869E59AE74C0|0x911383DDD5A2D41A|0xDD64BD37668A2D17,0x254663D7D07EA0A7|0x4470869E59AE74C0|0x911383DDD5A2D41A|0xDD64BD37668A2D17,0xE08CD3FE7A8BAEE5|0x97B6E02E67C9BC80|0x2B22E3FBFC047346|0x09630EFB3873E8C7,0xE08CD3FE7A8BAEE5|0x97B6E02E67C9BC80|0x2B22E3FBFC047346|0x09630EFB3873E8C7,MATCHED,MATCHED,MATCHED,MATCHED
case_019.txt,2026-08-31 21:25:16,2026-08-31 21:25:16,0.114,4200,4200,4200,4200,NO,NO,0x4EB1CB32E34A4896,0x4EB1CB32E34A4896,0x9B5CD5F3C1B54F24,0x9B5CD5F3C1B54F24,0x1C2649B5ED66E69B,0x1C2649B5ED66E69B,0xAA571719C1D95E2F,0xAA571719C1D95E2F,0x09829AADB153DF43|0x139D6E643F36ACAD|0x7C7EF73EA9981BA8|0xAC961D5829301475,0x09829AADB153DF43|0x139D6E643F36ACAD|0x7C7EF73EA9981BA8|0xAC961D5829301475,0xA6FF5851697348C3|0xA346598FB152B543|0x8272D8C4261FAAF8|0x9FBB7B5208A9841F,0xA6FF5851697348C3|0xA346598FB152B543|0x8272D8C4261FAAF8|0x9FBB7B5208A9841F,MATCHED,MATCHED,MATCHED,MATCHED
